,SCLC-A,SCLC-A2,SCLC-N,SCLC-P,SCLC-Y
Ndrg2,0.015588090523345135,0.014614834053155414,0.018563847652979394,0.023381120639130636,0.03262745390477305
Ndrg4,0.036621971853435784,0.023901751415230595,0.036195130392799535,0.023854014204491777,0.010157871301990546
Nebl,0.025510089336146773,0.0347117477437491,0.011601721981161777,0.020852499359959385,0.014456720640154807
Nedd4,0.014465375788038883,0.011502598309049424,0.020323678637651686,0.014550171542757654,0.030289807628089683
Nell1,0.029512015487621487,0.03811492884562628,0.01445018618347846,0.0024786513094740745,-0.0011333705190359185
Nell2,0.033263592089530454,0.010517923881366888,0.04511278325692863,0.0215859843226611,0.019942107463597706
Neurl1b,0.03207898175618278,0.029385586559497936,0.02205428151100602,0.018772915604330195,0.023458513479897608
Neurod1,0.012108968076400701,0.0041852022268940164,0.05084539844059394,0.0022251681343656094,0.002138018687913086
Nfasc,0.02714023498343719,0.027498311054736824,0.031599421338524517,0.01558390984601443,0.02034073370435955
Nfia,0.01448431689080416,0.019225917393034236,0.02882627540542093,0.003419135844249492,0.022001112665703707
Nfib,0.040481682077818944,0.030103813585437608,0.03280035216085794,0.01544476172404892,0.031728295282660995
Nfkb2,0.009266288432467594,0.014166218023894171,0.014080820414193734,0.02533541909790148,0.03462432467104045
Nhlh1,0.010403942635899445,-0.0015009865010715004,0.033695264017069404,0.0017159377338062736,-0.0011278147118679866
Nid1,0.009772249865793451,0.01694011607016002,0.006116379849506629,0.016749035155195043,0.031943515961131964
Nkain1,0.02526231594154796,0.00699536391140029,0.03611014907545999,0.01259599661544018,0.00991158255971923
Nkain2,0.03342629617192103,0.033960976161988184,0.007053858917268739,0.013042152042417498,0.00407826884464969
Nkx2-1,0.03900194715146896,0.03585510183961264,0.019630736454603965,-0.0016991337956107585,0.008989414192226625
Nlgn2,0.02511705799791325,0.013675238915737591,0.027992663816743323,0.01980299977972539,0.030211332836975715
Nlrp1,0.04505414530744568,0.02387696353317359,0.02944793341444295,0.018152372701237235,0.02179687506883584
Nme4,0.03554107376333802,0.025121226214793797,0.05289081323549454,0.045330105245079,0.044091162789919244
Nmnat2,0.02656851813291438,0.016217063092680544,0.03840688373155049,0.01893963406044049,0.009992625170817006
Nmnat3,0.029711567104471853,0.02134951182902988,0.02352969632764935,0.016710410608068618,0.0045926438114405966
Nmu,0.031484642429862326,0.021081313852475414,0.030456577499479966,0.04896225684439829,0.01301593983647916
Nol4,0.042361241034734355,0.03912199607649668,0.028205341384374,0.01260059471489508,0.0005253432805243896
Notch2,0.005424072249990994,0.010983625671802522,0.012004158448449875,0.030173848936564714,0.03529697433022416
Notch3,0.008400201905921138,0.0027961553442914858,0.0057455077530252025,0.018553930340384824,0.02649123799415876
Nova1,0.0282637562287378,0.027128601719184724,0.031361255974031575,0.016848332956285496,0.015157239242176218
Npc2,0.03475519500990442,0.03716891609068929,0.031284204908348615,0.04663772407098126,0.049552124296718285
Npm2,0.026025273900328858,0.031143746584048556,0.011472877447517647,0.01761181814703169,0.003500132208125052
Npnt,0.026970938312476284,0.03106749232021472,0.015508188191718859,0.021202363993964177,0.00948886532542713
Nptx1,0.017275385721347212,0.036503516232263104,0.02891303332385734,0.006823759704667441,0.015968476151169735
Nptx2,0.03197179037945726,0.008464117482044307,0.03272358771555283,0.008369060114994315,0.012353336827617445
Nptxr,0.028534533455013996,0.026001126893377982,0.031626522586634606,0.0018849292030795612,0.0171123069901179
Nqo1,0.022907078602338635,0.03885341507651343,0.02178269764701523,0.05257584932553938,0.04957669288657145
Nqo2,0.0161814826087103,0.01977983173676806,0.021136915756242783,0.03002242802150139,0.04068563847062929
Nr0b2,0.012888559576317444,0.03638772087363018,-0.0019822820877256255,-0.0027346756097767658,0.0033096275760164102
Nr2f1,0.021144950127445446,0.027419440178805092,0.02527768762716794,0.007698206027079157,0.0264897974326725
Nr3c1,0.017799257957756012,0.023078598749338788,0.02592953441756788,0.01612735014990054,0.03149539952276773
Nrcam,0.038665766450338666,0.03604199709124524,0.03748243800603205,0.029673039787597656,0.01707692097095326
Nrep,0.051802492280974735,0.030840174671978835,0.04819334564623424,0.049495613234200285,0.03451360753461604
Nrn1,0.02460500093518001,0.018010484248639436,0.035209333330274595,0.020747035829637855,0.01018526751321798
Nrp1,0.020904608329775972,0.01999440406941649,0.009869782427402992,0.021223888416744035,0.02984357584391551
Nrp2,0.01283668313234517,0.008568763095541733,0.03424029343043389,0.012380483726016574,0.006942955200797288
Nrsn1,0.03009444100836834,0.021108461862549187,0.034760777949730606,0.00420567381815346,-0.00213290783703812
Nrxn1,0.03195196857556622,0.02473455860988218,0.03125868903597584,-0.00038086205850753626,0.00409642552678612
Nrxn2,0.022319627365431888,0.0034447386087302226,0.03558873833649287,-0.00062919702747696,0.011909729676489313
Nrxn3,0.027330704364609475,0.01167779073857234,0.023661333058100385,0.011213411997303852,0.0038504450655916533
Nsg1,0.039853437810226516,0.011192277391041484,0.03049516350092088,0.02584167396210664,0.006284560524182181
Nsg2,0.018421141478150955,0.040695597484642715,0.016017463559515825,0.004564570718580501,0.0016066306462404153
Nts,0.006952727889636157,0.024693745325821127,0.0156998468844868,0.012985352190735011,0.003624809816485061
Nuak1,0.02885712649566291,0.02100957421923373,0.01767454852894129,0.011312460817856246,0.02482700977381025
Numbl,0.022126040794336256,0.015686027481004592,0.0346160451428011,0.024633394609428535,0.02954177236871258
Nupr1,0.010257822973037591,0.03352551303400374,0.015974718049051234,-0.001940534644353174,0.021132294074244704
Nxn,0.03472757266057409,0.01169354205846896,0.03339717798489491,0.02181337162028811,0.027551067088553434
Oas3,0.017406514981208248,0.02068886134424817,0.005603839595258934,0.010769145331637388,0.026825103164153874
Ociad2,0.04647190516867031,0.04881827634873104,0.04689307926275623,0.05170566898930646,0.030566208136663692
Ocln,0.01822664639938053,0.028943023675907145,0.014140412500295848,0.0316293877506752,0.02555766611917831
Olfm1,0.025217139784128807,0.005720753293211554,0.04707105679459833,-0.006005801072073119,0.028119563971437944
Olfm2,0.012368297763874849,0.004415647728819707,0.02584650809290812,0.006476885692593187,0.04084112145636826
Or51e2,1.0372094429450257e-05,0.03237700192493145,-0.0010600531745851814,5.706910128771227e-05,0.0029865003900171614
Osmr,0.0004977824288982728,0.005389001253798785,0.0016387750924906563,0.014540635951849366,0.037085718558222944
Ostf1,0.021855683486902443,0.029240855381700945,0.014094257655575856,0.03865159669067544,0.029138470083130547
Ostm1,0.022114879078871483,0.019043454310618026,0.02419700799870862,0.02019541049993549,0.03671244168599988
Ovol2,0.03201600167386301,0.029534323729622995,0.008977578425399457,0.028915023707885897,0.00113008080183708
Oxr1,0.022352259489916985,0.02149671811023765,0.026353817487293343,0.04437072367209549,0.02108698847950241
P4ha2,0.018043464264075434,0.024887589991824877,0.02215149094845152,0.02232278515639927,0.03809527574803625
Pacsin3,0.014543400113442182,0.010618941939383637,0.021639936359550797,0.02575951812453121,0.03537042753212169
Palm,0.03476915383454004,0.008327703020107017,0.03217874999843837,-0.0008082790720819351,0.021154130607219886
Pam,0.038601817311630864,0.05250479115597585,0.04074220446968254,0.03758290047199148,0.037666484143280596
Papss2,0.0011813350621291156,0.009896792683824594,0.010065206712270063,0.009885607311793014,0.028379413542475515
Parp10,0.010540411166538883,0.02474087848317817,0.004443781234879887,0.014781801212258607,0.022362466162046617
Parp12,0.02312251002155963,0.027241830948463486,0.011831100536695793,0.023796602115294014,0.023432512897757024
Parp14,0.012331804764992576,0.01845169989592983,0.0020942331071254006,0.018716972465632184,0.03087546690280391
Parp3,0.008017842018080331,0.014183316178315456,0.012018097220703359,0.01789767298675799,0.026207792511928667
Parp9,0.01752485896198234,0.022407536540295293,0.004275943223689887,0.017268527350807,0.02598654223280099
Parva,0.01896189779023508,0.01796745467434718,0.010844715885664066,0.029717328630921424,0.027465300834057543
Parvb,0.005140775246138344,0.019788171230585697,0.024263781086601616,0.03738735201505658,0.020812353434643997
Pax6,0.023780308736039635,0.007269663924298616,0.03424029704696763,0.01215450633809075,0.024069409916116613
Pbx1,0.036857516767099835,0.030560367470547682,0.027424591545583448,0.02838382705580768,0.01835665904973081
Pbxip1,0.023067319775540586,0.027864739944887095,0.017371891107979542,0.04113476675275545,0.033055302183276444
Pcbp4,0.03129792446052364,0.02156394633882589,0.044965436536523684,0.039125235297683934,0.028665007360866693
Pcgf5,0.033016703509874124,0.03647688523138951,0.02251390675222889,0.03138060897226115,0.023408877359251224
Pcolce,0.016509722564006228,0.016662405148077566,0.025215888503154118,0.010647040831802899,0.03942987072564342
Pcolce2,0.01454241683095004,0.0034700658276628515,0.03600644905160868,0.03530280912389333,0.019647934292864606
Pcp4,0.04870182037885008,0.03470757596431771,0.021389694393631784,0.014897351373862123,0.004818461995185023
Pcsk1,0.03854398022161308,0.046535679079536686,0.02087551417065966,0.0019034048616026831,0.007821851875898107
Pcsk2,0.043487809584808024,0.04135264581188079,0.029235973465737364,-0.008495218665395456,0.004677262318244883
Pctp,0.01014495117669612,0.013174908114467648,0.012905682038912557,0.019746052324953006,0.026528935219159236
Pcyt1b,0.02767744234644753,0.019409242237919247,0.020372341561131737,0.012600851643642118,0.00426594635849652
Pde2a,0.010261072446744917,0.003597906258938545,0.0350816506752476,0.013982680956514176,0.0034364157017501757
Pdgfc,0.006575448381784709,0.009894626346217992,0.014788020328946756,0.012837696919322752,0.041544653101297305
Pdlim2,0.01462183033169924,0.017678461083210063,0.023556091070954948,0.014233210392301026,0.028455640657994705
Pdlim7,0.019872493128600864,0.019870076311743545,0.028979375721594192,0.03130291802670975,0.04294029243925459
Pdxp,0.0394612861239386,0.032342201136648936,0.044815718128325174,0.03784308703541892,0.021746318329726674
Pdzd4,0.040945690255084086,0.01714850746268198,0.03964064477861445,0.010159189565801544,0.015076217269683445
Peg10,0.05135381724920862,0.04698435143362339,0.05205714068628012,0.036246270862916825,0.03634069656031877
Peli2,0.02338103982288016,0.026527365579754426,0.02178113673503664,0.0351293793046323,0.008222976446759733
Perp,0.03335726397988541,0.04285820348114824,0.01891001562741784,0.036438318860668395,0.024498169925437057
Pex5l,0.026386246847282743,0.03053028270447992,0.022030273227088375,0.023548876919875627,-0.0015262392856564225
Pgap1,0.03206567633283727,0.024903996782980886,0.031030694158278166,0.021808757569674462,0.015621924492109729
Pgbd5,0.03641707749667556,0.027559055109636722,0.03293951468560856,0.012229253744442798,0.009233408493870537
Pgf,0.024881914510758697,0.012144178500950741,0.03247702856660994,-0.0009713958987063447,0.021155377842041138
Phactr1,0.03280498856611603,0.014782979770885949,0.019135122793720514,0.019122421602942717,-0.002147301971295528
Phf21b,0.025908643668257,0.0135012594577064,0.03671639015213598,0.009849165121153894,0.010318411384441626
Phlda1,0.019125389158865344,0.016716769299218594,0.026976773501538234,0.010673149172360539,0.029892953269663777
Phlda2,0.004627136117442791,0.022428633655857726,0.01095515386784533,0.009245860098583077,0.02733906552218467
Phyh,0.022603171348361435,0.026081000486035538,0.021472696910913587,0.028068097059058675,0.03579948350457459
Phyhipl,0.029354972673649418,0.026809475265371148,0.028075815737072334,0.00697501201587413,0.009044997188040308
Pianp,0.027402645672442962,0.00488607348327069,0.025332603711957648,0.011146951190208983,0.01153952228538618
Piezo1,0.006219248823938876,0.011508825773207993,0.024852130382870374,0.036675685999085585,0.04138778654431128
Pkia,0.035123366596683504,0.02250922471592068,0.03479610977984561,0.020022372078898194,0.011350810352989345
Pkib,0.031029385585515414,0.03741430913368431,0.0295189319293265,0.010279350477249906,0.005427394068692223
Pkn3,0.01568489982406308,0.01023330758962606,0.021013182240778187,0.02054447518145219,0.029154840008887913
Pkp2,0.022733507564312878,0.024483569501074384,0.02388150627901569,0.031623312565732496,0.005931119653673277
Pkp3,0.007581727477497539,0.021470274478595192,0.006769050444583032,0.04081813067132366,0.007407661882857454
Pla2g16,0.015479176264391159,0.025522668554294813,0.009343976982793894,0.014377168964702432,0.034974855354068995
Pla2g4a,-0.001440018516798778,0.0006122103519977301,0.0048123312138896555,0.038888010880599386,0.0067364340317139825
Plac8,0.013756736745805407,0.02560689943092861,0.006558138534285873,0.009012538200259256,0.019504028868496216
Plau,0.003031970686071267,0.007958607717027175,0.00595960343074298,0.008111851222570732,0.028799636866535503
Plbd1,0.003453851709124971,0.0026554854470016106,0.005844834919234038,0.02363168259477149,0.02944502112801602
Plcd3,0.010023866503072935,0.006956496183325756,0.022385168000134716,0.018644876188359416,0.033890383778777705
Plcg2,0.0013176790870003982,0.011885757719669716,0.003099927483033357,0.04462443626391932,0.00976475073889505
Pld6,0.014807509601925596,0.015616512637080426,0.028796966544183206,0.030221142971187793,0.010580268330074836
Plec,0.014538445745110382,0.021691730528677868,0.021349904294349225,0.027385129662762516,0.03552118486408701
Plek2,0.011512452622458378,0.02649716168010208,0.005273040463322102,0.019500570655314683,0.02124487504319772
Plekhb1,0.030299433419846963,0.03841199140035565,0.009966230480851539,0.04164142443245993,0.010080032072866275
Plekhg4b,0.032334092303666,0.020333523065447764,0.02463380026845678,0.026193777394495722,0.009048343627344767
Plekhg5,0.023839431559658248,0.023536898776396226,0.014413396375793289,0.03411800337058901,0.011631629642590643
Plin2,0.018185062744910482,0.008787850040460924,0.026514046062932676,0.02396294865328944,0.027631694296784606
Plin3,0.008659090351102012,0.014948437993056528,0.016582579608129033,0.03102842247460919,0.04533163839228783
Plk2,0.010400723840370324,0.011543250745507175,0.014777484560732374,0.024962379520925313,0.036836528682311055
Plod1,0.02582996647600971,0.03187454674722609,0.03117760170480215,0.03207776388023292,0.04894383965016244
Pls1,0.02877537223423541,0.03831468588702821,0.029468253430261597,0.03373663559887698,0.020776275909925885
Pls3,0.030152658058572025,0.028761866827379915,0.016027718194309357,0.038726090332285974,0.047651026581126875
Plscr1,0.026545596684532758,0.03407347508709361,0.020436761341923196,0.042881533996827106,0.03222026066095679
Plxna2,0.018534543937147565,0.02844159643715468,0.009385358567020451,0.01358796738800253,0.008989887801162545
Pmp22,0.003737118010915308,0.007700626149595969,0.0029134306466197615,0.009745109780974981,0.03548805273114511
Pnma2,0.03067161143001157,0.01558519108927682,0.03910853468680473,0.010278326437256204,0.01959526838826293
Pold4,0.014658917540907408,0.027522580705408094,0.018786247704757314,0.03270149153837381,0.037639873518812414
Pon2,0.02362473680271807,0.033029988654541154,0.02138308539099723,0.026025063594525024,0.04379867262554371
Popdc3,0.00943071182637717,0.014168649400193455,0.02959057019051644,0.018844624119468658,0.026076623841718955
Pou2f3,0.0027010339005700233,0.001148570230009799,-0.0005254810514056538,0.048875220487144135,0.004443695577724055
Ppard,0.016911101536590836,0.009355449242467862,0.020613154870175537,0.023729159694636986,0.029873869423092395
Ppfia2,0.01399153460630398,0.008774877659600402,0.03144809923911264,0.007244005511859541,0.000842177984579609
Ppfibp1,0.017873079663156398,0.025595161958346352,0.023424275041391433,0.04071311594266482,0.03302063054024191
Ppic,0.006258621563739473,0.018352422734772493,0.015714242603227617,0.02734483743483501,0.04773566543627662
Ppm1e,0.02827616224658334,0.021062542173847527,0.029077650623206823,0.019077648554295293,0.00825977169993612
Ppm1h,0.021045620682311986,0.027846961424287584,0.018760013238736037,0.02726658349918393,0.010314379968673107
Ppp1r13l,0.01854897264152717,0.017641351546255395,0.0196983935005667,0.02116890609025413,0.03226683022260753
Ppp1r17,0.011750180568478546,-0.0008177927455633211,0.039398407395247886,-0.002971686088393948,-0.0029169905998068122
Ppp1r18,0.02591704111061109,0.019518316115603288,0.025319267641996854,0.025276233747652817,0.03624205893955185
Ppp2r2b,0.01819478987734359,0.01671252976089536,0.03045606766714636,-0.01000179477047644,0.011757491128213976
Ppp2r2c,0.01595427897517016,0.012660069927392298,0.029737143805740877,0.015090549737549634,0.025437587667220277
Pqlc3,0.013047201624606642,0.0173820948193458,0.014963271534817874,0.013226668948159315,0.029996648773906693
Prame,0.02927887056880848,0.013850316354854484,0.03110351493226962,0.05001708229786044,0.03685980579831854
Prdm8,0.01159899862398834,0.0030018137748729864,0.02983707414888694,0.005945450213699328,0.00546216370891537
Prdx2,0.06040837637252713,0.05218094841780138,0.061180556307528604,0.06358656944418034,0.035747022121264134
Prex1,0.014104306266525382,0.0018129970340875026,0.03254849002345077,0.023642982648984245,0.01334313891987867
Prkx,0.02998067032678327,0.010950397919498336,0.034644473994088605,0.028922862309404874,0.016288159719085135
Prnp,0.02763639244497784,0.027877037728270774,0.038626346009995656,0.022509272262707453,0.04039805320352947
Procr,0.001977429190065014,0.005011938249858968,0.017983896658063013,0.010961676755624636,0.02680104105429785
Prom1,0.029813756608148403,0.037794599951945965,0.005411775719204613,0.029973189781280725,0.008083527536251597
Pros1,0.006659315689061245,0.013182843779363226,0.011328954304432634,0.006512281164801875,0.036678834114343556
Prox1,0.029810651651760698,0.034272050328258294,0.02087570709285656,0.029481912960970115,0.0006104708954952743
Prph,0.02283267869435751,0.016718242232643545,0.03720677331803659,0.005979454242671851,0.012448388866073603
Prr15l,0.02770031832270521,0.03555070626602701,0.0072728654097249075,0.02673749679584426,-0.009012988053851183
Prss23,0.012604542119423379,0.021510125444732717,0.007737927925176929,0.02264142679629016,0.03450082144887975
Prune2,0.02479735204178739,0.03821722618060843,0.01286643593331093,0.010526554333498018,0.0033544965169296378
Psmb8,0.023364839218940378,0.031394289162081666,0.01037744902711059,0.02997397642560939,0.03704763727692199
Psmb9,0.009936973231375214,0.01897667565987479,0.004623981470603215,0.0195182694778352,0.042121386948710045
Ptgr1,0.02045992379888415,0.017215408115599753,0.019655952177977935,0.030266057561326252,0.04253101533080848
Ptn,0.036277949180425324,0.015530378619439376,0.015895366329297434,-0.00660343316654057,0.019604547798937753
Ptp4a3,0.029036713442354794,0.036399737114520055,0.028758259203336294,0.02789438005953203,0.019297043133316646
Ptpn14,0.001237711062086355,0.0008739179515910662,0.013056611792427114,0.0227039783771281,0.032011630897360935
Ptpn6,0.01961560321083088,0.032354759350272135,0.009438841564207283,0.03367888893407867,0.00783625675544654
Ptprn,0.0270487738754357,0.02670758476841351,0.03399417416601358,0.008904636798661058,0.01308680138534607
Ptprn2,0.032296314179416814,0.03716041489738623,0.022361073047298095,0.00595647887354902,0.0022831289909889516
Ptprs,0.03598752353027392,0.020150818850139647,0.04214089502144877,0.015738284321159122,0.030117647818125235
Ptpru,0.019469650602390566,0.02154431043683164,0.03249414619552653,0.009693560858448191,0.019496522981132636
Pxdc1,0.01775372430554704,0.017686651745685726,0.017544082526562775,0.01703277809951502,0.030851376705278707
Pxdn,0.02727500773472136,0.013408905870800066,0.018862777664762544,0.0013559570429549862,0.025797880539040433
Pxn,0.025755744080588394,0.030459336896112528,0.027815062862295886,0.03070380783580885,0.04058315125543132
Pygl,0.008787920250295336,0.017992011201171568,0.025224186901170936,0.027825742284967748,0.03898842634800139
Qki,0.030004942857774677,0.021238574654907402,0.031720874566074565,0.03352525596091051,0.04211513736336626
Qpct,0.024544476206616903,0.03881947529866599,0.013064476120468137,0.004564333158904883,0.01222831093396088
Qprt,0.00224875900483684,0.01411067762926305,0.02510750384486766,0.05169930598377255,0.01850286106681378
Qsox1,0.026226961014141646,0.0284320469690282,0.02890180685776397,0.04086006913151383,0.04696278094075627
Rab13,0.03327497137366812,0.03808321912597906,0.030331146552973153,0.0454756535282075,0.04965244805885175
Rab17,0.007144228688272278,0.03503365724453348,0.0026363764426853282,0.018811079093415776,0.0028051841121688615
Rab20,0.010141647915997455,0.025191860567050823,-0.002917633262661226,0.01743912794221625,0.012076539454600577
Rab25,0.02554154661391056,0.03554432442805646,0.0033246077480515025,0.03913055279788181,0.0036915156964449705
Rab26,0.013328398485083697,0.017764790282236993,0.028674677204701488,0.014153197579569548,0.009338041525054288
Rab30,0.018973417324298244,0.028258418142420645,0.02267397154498694,0.012829759609934524,0.018978510554368378
Rab31,0.009658554875302743,0.0078431399320955,0.01894682604618898,0.007339173681719547,0.03835515186498231
Rab32,0.004613273294214228,0.01023140885373034,0.0035407614959861917,0.019564621154129953,0.03812812979862593
Rab33a,0.022958879252743227,0.008792400810041887,0.03067472879439676,0.011136892029401345,0.0013966608788776825
Rab34,0.024864361610422134,0.014538397864954254,0.028008943472157714,0.048657277888170494,0.04094810585728246
Rab39a,0.029545543851580612,0.026082992267886358,0.03137738861667742,0.023684698494991028,0.012687850514054914
Rab39b,0.027847038590054274,0.01954932789145986,0.02605408775205368,0.01558387068586347,0.006692368116585664
Rab3a,0.02787431699633932,0.02326409202616839,0.040040638593747735,0.01999886061466738,0.008130111701336672
Rab3b,0.030399004428685643,0.03753674168856188,0.013791382929651687,0.019458122907027545,0.01239267235477769
Rab3c,0.020864402643142103,0.0201088669509644,0.031249316681842016,0.012355943649670305,-0.0034391983688141113
Rab3ip,0.04447401458943414,0.04334036153389476,0.033778096120749695,0.03966240592777952,0.02575721621573819
Rab6b,0.029962922607247696,0.014478799090129129,0.03381663836035013,0.02404727046902196,0.020779113530450415
Rab9b,0.02685273686096468,0.011946263433930805,0.013819062390900487,0.0056810944122788,0.006604326586221343
Rai14,0.030673290085812564,0.01768261905486156,0.03250068033733794,0.0370204226103379,0.03782009937633359
Ralgps2,0.020690287501013458,0.011823531347527214,0.02081490141905724,0.03414444878144805,0.02951093073795655
Rap1gap,0.02394117909524432,0.022026830461083387,0.03086444083242505,0.015490967037312613,0.011767975652048958
Rapgef5,0.018796436766528497,0.02500571548747326,0.030601978377060152,0.0262166206732163,0.00731064839428621
Rarg,0.009571340999065644,0.005743812848395277,0.0171463827549967,0.013593165989948062,0.03553289961575217
Rasd1,0.018257669450180324,0.031190008153937847,0.01598645766172524,0.003940870845273313,0.006541918076968663
Rasgef1b,0.03315634273552861,0.02152729115010171,0.02266105636961813,0.01600390131114577,-0.0009061209887174082
Rasl10b,0.023097175229637053,0.01024592095224074,0.0356103466723283,0.021356712438936803,0.006947836322459635
Rassf5,0.015553827855642216,0.02558754591169584,0.017284646265308155,0.017871809862077793,0.00718701572471187
Rassf6,0.034065263506867914,0.03553143972493527,0.0021676012895746246,0.034287588717484524,-0.001321536549423286
Rassf8,0.004943040611225231,0.010289718794133625,0.007129148342095899,0.020928349323003952,0.03248643621462925
Rbfox3,0.012061057650737622,-0.0033750496229065416,0.03237787276125239,-0.0056981523896826244,0.012041628161275887
Rbm38,0.03414261226948876,0.03691365332251639,0.030472360325014027,0.052870628438131055,0.025832267491927022
Rbm47,0.008638621420823726,0.03025680962391164,-0.003573408102072199,0.031552849968702106,0.01752865673922272
Rbms1,0.019109893889458746,0.016345292968352267,0.01860387410072221,0.03015221546885291,0.03735100525378372
Rbms2,0.013938882655261064,0.007461690665749308,0.009379054520045966,0.012379984986772832,0.029094056024928153
Rbp1,0.054530409715365734,0.03274107387736521,0.040539426792180484,0.02244611412269799,0.01623740543660148
Rbp7,0.01856513659948507,0.008714160467506777,0.018847918662438793,0.017119208039937193,0.02840806569754982
Rcn1,0.038618626589211925,0.02696230371893125,0.049978779442223634,0.05351471886578457,0.04215277869270907
Rcor2,0.027590195041864555,0.016748120811040237,0.043322147214702185,0.028778018493401513,0.010189215982151884
Rdh10,0.015447433142029381,0.028591907518810394,0.014678525948369638,0.021286156583103105,0.03766582708686743
Rec8,0.031102103466447855,0.024208698452109614,0.04086460130278303,0.03507854526771114,0.008400296175974138
Reck,0.014348814194616739,0.00818185052730486,0.018970074081207492,0.005296487396137728,0.025808439738191535
Reep2,0.029368664268817558,0.01669717188800953,0.036350336748407215,0.018649307846487342,0.02395686807629863
Rest,0.00396458472299688,0.00279448137995432,0.004515924688509798,0.027904780029790938,0.030212450752536882
Ret,0.004247077030382217,0.030493367539594033,-0.00047233778256806653,0.006641408980212114,0.007126903046115012
Rgl3,0.022138627145288997,0.03506571795085228,0.003009253313813585,0.019533635572232002,0.0034783487205630346
Rgs10,0.013044429173048593,0.0060621129295730415,0.034806853438381774,0.0286289801737723,0.034540688958896
Rgs13,-0.00074360590262571,0.00042491486921846866,0.0005578545516272206,0.03819273412653772,-0.00018524551265716892
Rgs16,0.03296183908238843,0.030078121219510926,0.04671779860033487,0.027122477790022047,0.0012165464875311465
Rgs17,0.021355588447594293,0.028134493590746577,0.011516828058485565,0.0021395543230628474,0.010732508660597008
Rgs2,0.018984879612169193,0.026728942643217464,0.025465653264240773,0.04345408302760627,0.017925123064057837
Rhbdf1,0.00278539447202461,0.007097446748340768,0.003777998902995074,0.012565454408512058,0.028912914002194354
Rhbdf2,0.00582234719595413,0.012690060737762587,0.02104870305744251,0.02385860587675288,0.026790750208282976
Rhoc,0.028045117526197504,0.03259515607525729,0.028648321514591256,0.038096942541170006,0.06049070629585668
Ribc2,0.026423934893955368,0.02638590694431476,0.015914092582584128,0.015356076330086132,0.01654211217885983
Rimkla,0.02739857835140651,0.031929862695499946,0.01974720921775137,0.013187388911777719,0.009332212109053052
Rims2,0.03376881207582591,0.03162420291893554,0.02613787902179042,0.019290091358942076,0.01337041415666418
Rims3,0.03529779541035425,0.01473497129590169,0.03510697450997607,0.016942096186030563,0.009509470238241988
Rims4,0.034543347344210856,0.007645312076967803,0.03487043740729843,0.006200281944343349,0.015914457738491195
Ripk2,0.009714530098690125,0.012656762922654044,0.012442716904631003,0.02982777588163202,0.027261962555945107
Ripply2,0.025380373789647658,0.0226207584876019,0.03220141081933922,0.01604725137101445,0.002873647680709979
Ripply3,0.029264175791628228,0.02288716681815762,0.012277249242657743,0.005587271248278184,0.0051502781106134935
Rnd3,0.027055810262044466,0.014531408765967545,0.03289315747321936,0.02916487967156035,0.032030865198325695
Rnf135,0.005957928819791935,0.004826211452688687,0.009508727655714103,0.009976975545883565,0.026492009795428758
Rnf144a,0.030720970111433148,0.021192341449577816,0.029030566740912894,0.017589179901512524,0.01548530876908053
Rnf157,0.03052124379319958,0.024582907807738093,0.033296902532431914,0.02303326246259824,0.013457198842130659
Rnf182,0.0374711205061923,0.027452960510718712,0.028560043773620678,0.020521372608801266,0.010638292766670299
Rnf183,0.020519214258166087,0.027546644202777484,5.566015435663328e-05,0.007072754541407187,-0.001413324317059612
Rnf212,0.008788497177875516,0.014291448327475418,0.008652801221773254,0.014485306059244885,0.02897991157670619
Robo1,0.029778067726831933,0.03612188251905569,0.039969759480239946,0.02326032504349515,0.028121485912937897
Rpl39l,0.02477852547448548,0.015022618736568658,0.023320925040052398,0.03360905689630889,0.03629973557342294
Rprm,0.019844268578759226,0.024665713422329514,0.02440153478527429,0.014434566289810751,-0.0013499043208887542
Rps4y1,0.024497941703308556,0.01186036031518654,0.029098789117731668,-0.0027823920395325095,0.02871882006920554
Rps6kl1,0.027923776292718673,0.02403704995901823,0.0374719805658415,0.020960172933027328,0.005998342909047651
Rras,0.007634630649809425,0.013561639359142022,0.014496747604395479,0.009275132283998731,0.03778551505611772
Rrbp1,0.023401730305597748,0.031979437718709314,0.02661765214901468,0.03489147464243153,0.04297594794967554
Rtbdn,0.013794943304642678,0.027509879382743296,0.018959485303705382,0.002963437517131046,0.015536733329708136
Rtn1,0.0464941467925983,0.02423681032298731,0.05354268818700948,0.013342568226974693,0.010275085812900773
Rtn2,0.032011778685823264,0.025686251130586774,0.03399158930975466,0.016335950521539515,0.021792836419010163
Rtn4rl2,0.014947192009966779,0.01000494763918161,0.030140479262182662,0.01477103416468174,0.011126444860396278
Rundc3a,0.03774448337769071,0.03496919774036879,0.04213546868010853,0.016861260439583487,0.006871204946179339
Runx1,0.01654879786206646,0.017027505022127097,-0.0011726521004162584,0.032130686817907164,0.02201423831174175
Runx1t1,0.024722057656024348,0.024488555818623466,0.028587463592648726,0.0030675953253458854,0.002879535528520862
Runx3,0.016846437776394406,0.011613738384995785,0.014814611484448058,0.007898190468755195,0.02626635031500211
Rxra,0.018369376249941116,0.01255576594841792,0.022790266369000233,0.016309375753030073,0.03328278260834328
S100a10,0.02019830181994007,0.024740887036284822,0.015325931060164203,0.0232175811699482,0.0573038544735629
